Date,Rs,u2,Tmax,Tmin,RH,pr,ETO
2000-10-29,18.2,2.0,34.2,25.0,81.1,0.0,4.4
2000-10-30,25.7,2.7,33.8,26.7,72.4,3.4,6.2
2000-10-31,25.0,1.6,34.5,24.2,73.3,0.0,5.6
2000-11-01,22.6,1.7,33.8,24.2,76.0,0.0,5.2
2000-11-02,24.7,2.3,34.4,25.0,72.2,0.0,5.9
2000-11-03,23.8,2.4,33.6,23.7,73.2,0.0,5.6
2000-11-04,23.7,2.9,33.3,23.8,72.0,0.0,5.8
2000-11-05,25.0,2.9,33.5,23.4,71.6,0.7,6.0
2000-11-06,24.2,2.2,33.6,24.9,74.4,0.0,5.6
2000-11-07,23.6,2.9,33.8,24.8,73.2,0.0,5.8
2000-11-08,21.3,2.9,33.9,25.1,74.1,0.0,5.4
2000-11-09,21.4,1.8,34.9,24.0,77.9,0.0,5.0
2000-11-10,21.4,2.0,33.7,25.2,75.4,1.4,5.1
2000-11-11,22.4,3.1,33.8,25.8,72.3,0.0,5.7
2000-11-12,21.2,1.8,33.8,25.0,73.7,0.0,5.0
2000-11-13,22.4,2.0,34.5,24.6,74.9,0.0,5.3
2000-11-14,12.4,0.8,31.0,24.1,85.6,11.1,2.8
2000-11-15,24.4,1.2,33.1,23.4,76.0,0.8,5.2
2000-11-16,24.6,2.6,33.5,24.2,76.4,2.4,5.6
2000-11-17,24.8,2.3,33.4,24.0,73.2,2.4,5.7
2000-11-18,20.6,1.2,34.9,23.7,78.1,0.0,4.7
2000-11-19,19.3,0.8,34.5,23.8,78.5,0.0,4.3
2000-11-20,17.6,1.2,33.8,24.8,81.6,10.6,4.0
2000-11-21,21.2,1.8,32.6,24.5,79.8,0.0,4.7
2000-11-22,22.4,2.0,33.3,21.1,75.4,10.7,5.0
2000-11-23,23.2,1.5,33.4,23.7,73.8,0.2,5.1
2000-11-24,22.1,2.2,33.3,24.5,75.8,4.3,5.2
2000-11-25,21.8,2.1,33.3,24.2,76.8,0.0,5.0
2000-11-26,22.6,2.1,34.9,25.4,74.8,0.6,5.4
2000-11-27,14.8,1.6,31.2,24.9,78.0,3.5,3.6
2000-11-28,20.8,2.0,33.3,23.6,78.3,1.2,4.8
2000-11-29,22.9,1.5,33.5,24.6,77.6,0.0,5.0
2000-11-30,23.1,1.2,34.2,24.1,76.5,6.1,5.1
2000-12-01,20.5,1.8,33.0,24.8,77.5,2.9,4.7
2000-12-02,18.5,2.9,32.8,22.8,73.1,1.5,4.9
2000-12-03,18.6,1.7,33.0,23.5,77.6,0.0,4.3
2000-12-04,20.2,1.4,32.8,24.2,79.9,4.4,4.5
2000-12-05,16.0,1.7,31.8,24.5,82.8,10.1,3.7
2000-12-06,20.2,1.1,32.6,24.2,80.8,13.0,4.3
2000-12-07,19.9,1.6,34.3,25.1,80.9,2.4,4.6
2000-12-08,19.5,1.6,33.2,23.6,81.4,3.0,4.3
2000-12-09,23.0,2.2,33.3,23.8,77.8,7.9,5.2
2000-12-10,22.0,1.6,34.2,23.4,76.9,0.1,5.0
2000-12-11,24.4,0.8,34.9,25.5,75.8,0.0,5.3
2000-12-12,22.6,2.1,33.2,23.4,74.2,1.5,5.2
2000-12-13,20.1,1.6,33.2,23.2,77.6,0.1,4.6
2000-12-14,17.0,1.7,32.3,24.0,78.9,3.8,4.0
2000-12-15,10.8,1.1,30.0,24.2,83.7,15.4,2.6
2000-12-16,10.5,0.7,28.6,23.1,88.8,14.3,2.3
2000-12-17,15.1,0.3,33.2,23.2,85.8,27.6,3.3
2000-12-18,14.4,0.5,32.2,23.4,81.9,18.0,3.2
2000-12-19,21.1,0.8,34.5,23.0,80.3,5.2,4.5
2000-12-20,17.8,1.7,31.8,23.8,79.8,4.0,4.0
2000-12-21,13.3,1.3,32.2,21.9,87.0,17.0,3.0
2000-12-22,20.0,0.6,33.3,22.8,81.8,16.6,4.2
2000-12-23,10.9,1.3,30.4,23.7,83.4,10.2,2.7
2000-12-24,13.4,0.5,29.4,23.6,88.8,9.5,2.8
2000-12-25,17.4,0.2,32.0,22.8,85.7,9.9,3.6
2000-12-26,18.7,0.8,32.6,23.5,82.3,5.8,4.0
2000-12-27,19.7,1.3,32.2,23.8,80.8,8.4,4.3
2000-12-28,22.1,1.6,32.8,23.2,79.0,8.6,4.8
2000-12-29,22.4,1.7,33.2,22.5,79.7,8.1,4.9
2000-12-30,19.1,1.8,32.9,24.0,81.8,11.9,4.3
2000-12-31,15.2,0.8,33.3,23.4,84.1,13.2,3.4
2001-01-01,12.6,0.4,29.6,23.2,87.4,24.4,2.7
2001-01-02,13.1,1.1,30.2,23.0,84.3,26.0,2.9
2001-01-03,17.8,1.5,32.0,23.0,79.1,12.8,4.0
2001-01-04,16.0,0.8,32.2,23.8,83.9,9.8,3.5
2001-01-05,16.0,0.7,31.0,24.5,86.2,16.1,3.4
2001-01-06,11.5,0.5,28.4,24.0,88.4,20.7,2.5
2001-01-07,11.4,1.2,28.4,21.7,89.8,12.3,2.5
2001-01-08,13.8,1.4,31.5,23.5,81.7,8.8,3.3
2001-01-09,17.6,1.5,31.4,24.0,83.8,11.1,3.8
2001-01-10,16.7,1.9,30.6,23.2,80.1,6.7,3.8
2001-01-11,15.1,2.1,30.7,24.0,86.4,6.9,3.4
2001-01-12,13.9,1.6,30.4,22.7,89.8,7.6,3.0
2001-01-13,14.5,1.1,30.4,23.6,86.0,7.3,3.2
2001-01-14,12.7,1.6,29.2,23.9,84.9,20.5,2.9
2001-01-15,13.2,1.6,29.4,23.8,85.8,7.0,3.0
2001-01-16,13.3,2.5,30.3,21.9,84.0,21.0,3.2
2001-01-17,12.9,1.8,28.8,23.8,86.3,11.3,2.9
2001-01-18,19.8,2.2,31.6,21.1,83.8,11.2,4.2
2001-01-19,9.5,1.8,28.5,23.8,91.2,11.8,2.2
2001-01-20,10.2,1.4,28.3,23.0,88.9,8.0,2.3
2001-01-21,9.1,0.4,28.0,23.3,89.2,4.8,2.1
2001-01-22,10.5,0.3,30.6,23.2,88.4,4.9,2.3
2001-01-23,19.7,1.1,31.9,22.4,86.2,5.5,4.1
2001-01-24,12.4,1.2,29.9,23.2,88.2,6.7,2.8
2001-01-25,13.2,0.9,30.2,22.8,90.6,9.9,2.8
2001-01-26,21.6,1.7,31.5,22.7,85.4,12.2,4.5
2001-01-27,20.1,1.7,31.2,23.4,84.9,8.4,4.2
2001-01-28,16.7,2.0,31.5,23.2,85.9,10.7,3.7
2001-01-29,16.2,1.4,31.0,24.0,86.5,4.9,3.5
2001-01-30,15.4,1.2,31.2,24.0,88.6,4.9,3.3
2001-01-31,19.5,1.4,31.5,23.5,83.4,3.5,4.2
2001-02-01,13.4,0.9,28.6,24.0,86.7,5.6,2.9
2001-02-02,19.9,1.6,31.9,23.2,85.5,6.4,4.2
2001-02-03,18.4,1.9,31.8,24.0,85.9,9.1,4.0
2001-02-04,15.7,1.0,30.7,22.8,85.4,20.0,3.4
2001-02-05,18.0,1.4,31.8,22.8,89.1,13.0,3.8
2001-02-06,13.7,1.2,30.4,22.8,89.4,21.7,3.0
2001-02-07,19.7,1.1,33.5,23.4,84.8,8.8,4.3
2001-02-08,24.3,1.3,32.8,23.8,80.9,0.0,5.1
2001-02-09,22.4,2.2,32.8,24.2,81.2,0.4,5.0
2001-02-10,18.4,1.1,31.8,24.0,82.6,6.2,4.0
2001-02-11,13.4,0.5,31.5,23.6,86.0,21.7,3.0
2001-02-12,12.9,2.3,29.0,23.0,87.8,8.1,2.9
2001-02-13,16.4,1.3,30.6,23.0,85.4,7.2,3.5
2001-02-14,11.0,1.6,29.7,23.3,93.1,16.7,2.4
2001-02-15,9.4,1.3,25.4,23.5,93.7,46.5,2.0
2001-02-16,10.7,1.2,30.5,22.5,91.3,8.8,2.4
2001-02-17,16.4,0.9,30.8,23.1,87.3,8.0,3.5
2001-02-18,9.9,0.4,27.2,23.3,91.9,8.8,2.2
2001-02-19,13.6,0.8,29.3,23.0,87.9,39.8,2.9
2001-02-20,20.3,1.0,32.9,23.0,81.9,1.7,4.4
2001-02-21,22.8,1.9,32.0,24.9,81.7,5.9,4.9
2001-02-22,14.5,1.0,30.2,25.0,86.6,8.4,3.2
2001-02-23,17.8,1.0,31.2,24.5,83.9,7.8,3.8
2001-02-24,13.0,1.0,30.5,23.9,85.4,5.3,3.0
2001-02-25,10.8,1.4,28.6,24.0,90.0,7.8,2.5
2001-02-26,14.2,0.8,31.9,23.1,85.1,5.2,3.2
2001-02-27,20.2,1.3,32.2,22.8,85.1,2.0,4.3
2001-02-28,19.4,1.2,33.1,23.5,85.1,0.2,4.2
2001-03-01,17.9,0.8,31.9,24.0,84.9,2.3,3.9
2001-03-02,21.6,1.2,32.9,23.4,83.9,0.0,4.6
2001-03-03,11.6,1.7,29.2,24.2,88.1,15.3,2.7
2001-03-04,12.7,0.7,30.8,23.6,88.6,5.4,2.8
2001-03-05,13.2,0.2,28.7,23.5,87.0,17.0,2.8
2001-03-06,16.0,1.4,29.8,24.2,86.8,4.5,3.5
2001-03-07,19.7,1.6,31.8,23.6,86.3,5.9,4.2
2001-03-08,13.3,0.8,30.0,24.2,88.7,4.8,2.9
2001-03-09,16.7,0.7,32.1,23.6,87.4,10.0,3.6
2001-03-10,16.3,0.7,31.5,23.7,88.8,7.5,3.5
2001-03-11,11.5,0.5,28.6,23.4,89.5,25.7,2.5
2001-03-12,9.7,0.9,26.5,22.8,92.8,21.9,2.1
2001-03-13,9.8,0.4,30.4,22.8,89.8,18.7,2.3
2001-03-14,21.9,0.9,31.9,23.5,85.0,0.2,4.5
2001-03-15,21.0,1.4,32.5,23.8,82.5,2.2,4.6
2001-03-16,10.8,0.6,27.2,23.0,89.0,22.3,2.4
2001-03-17,14.1,1.0,29.2,21.8,84.9,17.3,3.0
2001-03-18,22.5,1.3,31.5,22.1,82.1,0.9,4.7
2001-03-19,16.8,1.6,31.9,24.2,83.6,7.7,3.8
2001-03-20,14.2,0.8,30.0,23.8,86.0,10.7,3.1
2001-03-21,21.5,0.7,33.3,22.7,81.1,7.8,4.5
2001-03-22,15.1,1.5,32.7,24.5,87.6,11.2,3.5
2001-03-23,15.8,0.7,32.1,21.8,88.6,14.4,3.4
2001-03-24,20.3,1.1,31.8,24.8,84.3,2.7,4.3
2001-03-25,17.9,2.5,31.5,24.8,87.1,7.6,4.0
2001-03-26,12.4,1.2,29.8,24.0,85.9,25.2,2.8
2001-03-27,13.5,1.1,31.3,24.0,87.3,16.3,3.1
2001-03-28,9.5,1.2,26.8,23.6,91.4,20.2,2.1
2001-03-29,14.4,1.1,31.4,23.6,88.3,11.8,3.2
2001-03-30,9.2,0.7,28.0,23.8,93.6,51.8,2.1
2001-03-31,17.3,1.2,31.4,23.5,87.6,20.6,3.7
2001-04-01,12.2,0.8,28.8,23.8,88.4,25.2,2.7
2001-04-02,13.4,1.0,28.2,24.0,88.6,17.2,2.9
2001-04-03,14.2,0.8,30.0,23.4,90.4,17.0,3.0
2001-04-04,17.5,1.5,32.4,23.5,87.9,13.7,3.8
2001-04-05,14.6,1.2,31.5,23.4,90.0,14.0,3.2
2001-04-06,18.1,0.8,31.9,24.0,86.9,6.0,3.9
2001-04-07,14.1,0.9,30.8,23.6,89.2,9.5,3.1
2001-04-08,15.2,1.8,32.6,23.8,86.1,11.9,3.5
2001-04-09,20.6,1.5,32.5,24.5,83.3,9.7,4.5
2001-04-10,10.6,0.6,27.0,23.5,87.9,17.3,2.3
2001-04-11,11.7,0.6,29.2,22.7,85.8,27.0,2.6
2001-04-12,16.9,1.4,33.5,23.2,88.2,7.1,3.8
2001-04-13,10.6,0.8,27.6,24.0,91.0,11.5,2.3
2001-04-14,12.7,1.2,30.9,23.3,86.2,7.5,2.9
2001-04-15,14.6,0.8,33.1,24.5,89.1,9.2,3.3
2001-04-16,21.9,1.4,33.2,23.2,83.9,10.0,4.7
2001-04-17,17.9,1.4,33.1,25.1,85.6,0.6,4.0
2001-04-18,17.2,1.6,32.5,24.2,85.4,2.0,3.9
2001-04-19,11.4,0.7,26.8,24.0,88.9,9.9,2.5
2001-04-20,14.9,0.8,31.1,23.8,89.0,5.2,3.2
2001-04-21,18.6,1.0,32.0,23.8,84.3,3.7,4.0
2001-04-22,15.5,1.0,31.3,23.9,84.8,8.2,3.4
2001-04-23,13.4,1.6,31.7,24.2,88.2,16.4,3.1
2001-04-24,10.9,0.6,29.4,24.1,89.3,27.4,2.4
2001-04-25,20.3,1.0,31.7,24.0,84.2,2.2,4.2
2001-04-26,14.7,0.2,32.1,24.0,87.3,2.9,3.2
2001-04-27,11.0,1.3,30.0,24.2,90.0,3.7,2.5
2001-04-28,14.0,0.9,32.1,23.4,86.1,6.5,3.1
2001-04-29,18.9,1.3,32.9,23.5,83.9,4.2,4.1
2001-04-30,16.3,0.9,32.5,24.5,86.2,4.6,3.6
2001-05-01,21.5,0.5,33.7,23.8,82.0,7.5,4.5
2001-05-02,17.1,1.6,31.9,23.9,85.5,17.7,3.8
2001-05-03,20.9,1.7,32.3,24.7,83.4,5.8,4.5
2001-05-04,14.9,0.6,32.8,24.9,85.8,5.8,3.3
2001-05-05,15.4,1.4,33.3,24.5,85.6,11.0,3.6
2001-05-06,9.4,1.2,31.0,24.0,91.6,10.1,2.2
2001-05-07,16.6,0.2,33.2,24.5,86.4,4.6,3.5
2001-05-08,20.8,1.2,33.3,25.0,83.3,3.9,4.5
2001-05-09,17.8,1.3,33.3,24.1,84.6,7.0,4.0
2001-05-10,17.9,0.8,32.5,23.8,85.9,27.4,3.8
2001-05-11,9.2,0.9,27.8,24.2,91.6,6.6,2.1
2001-05-12,11.4,0.5,31.3,24.0,88.8,31.1,2.5
2001-05-13,19.5,1.0,33.6,24.1,85.8,21.3,4.2
2001-05-14,11.4,0.9,33.1,24.5,85.5,3.6,2.8
2001-05-15,9.7,0.6,26.8,23.8,90.9,14.7,2.1
2001-05-16,12.9,1.2,31.9,23.4,87.1,1.9,2.9
2001-05-17,19.7,0.8,33.5,24.5,84.8,0.9,4.2
2001-05-18,12.1,0.7,29.8,23.9,84.2,18.8,2.7
2001-05-19,14.1,0.6,31.3,24.0,88.6,17.0,3.0
2001-05-20,16.0,0.5,32.9,23.2,85.4,14.7,3.4
2001-05-21,18.8,0.7,30.9,24.8,86.2,7.7,3.9
2001-05-22,11.2,0.7,29.6,23.6,90.0,10.8,2.4
2001-05-23,17.4,0.7,33.5,23.8,84.8,10.9,3.8
2001-05-24,11.9,0.3,32.0,24.0,84.2,5.2,2.6
2001-05-25,19.8,0.9,32.0,24.2,85.8,7.4,4.1
2001-05-26,11.9,1.0,30.4,24.2,87.5,9.9,2.7
2001-05-27,17.8,0.7,34.3,24.0,82.2,2.8,3.9
2001-05-28,17.4,0.7,32.3,25.1,82.7,1.1,3.8
2001-05-29,14.1,0.4,31.4,24.2,86.8,1.7,3.0
2001-05-30,19.2,0.3,32.8,24.0,86.1,27.9,3.9
2001-05-31,16.5,0.6,34.0,24.6,86.3,10.1,3.6
2001-06-01,11.5,0.6,31.2,23.4,82.2,26.2,2.6
2001-06-02,15.5,0.6,31.8,24.8,83.2,0.5,3.3
2001-06-03,12.7,0.6,32.0,24.0,86.0,14.7,2.8
2001-06-04,13.4,1.0,32.5,23.4,86.5,23.7,3.0
2001-06-05,21.1,0.4,33.7,23.8,81.0,1.3,4.3
2001-06-06,20.6,0.7,33.9,23.9,81.2,0.3,4.3
2001-06-07,18.7,0.7,32.0,23.9,84.7,0.9,3.9
2001-06-08,21.8,1.4,33.1,23.6,82.0,1.4,4.6
2001-06-09,18.8,1.5,33.0,25.2,81.9,2.9,4.2
2001-06-10,21.1,1.2,34.3,24.9,80.6,2.3,4.6
2001-06-11,22.2,2.0,33.2,24.8,78.1,3.0,4.9
2001-06-12,21.5,2.5,32.3,25.2,77.4,0.0,4.9
2001-06-13,21.0,1.1,35.1,24.0,81.3,5.3,4.6
2001-06-14,18.0,0.8,32.8,23.3,82.9,9.2,3.8
2001-06-15,19.2,1.5,33.2,24.6,79.7,3.3,4.3
2001-06-16,17.5,0.8,32.9,24.8,79.6,4.0,3.8
2001-06-17,20.2,0.4,34.9,24.0,76.8,2.4,4.2
2001-06-18,15.3,0.8,31.4,24.0,81.1,3.6,3.3
2001-06-19,19.1,1.3,34.5,24.2,81.1,5.9,4.3
2001-06-20,14.3,0.7,32.5,24.7,85.1,9.8,3.1
2001-06-21,15.5,0.6,31.7,23.2,84.1,49.8,3.3
2001-06-22,22.0,0.3,33.9,23.1,80.2,7.9,4.4
2001-06-23,18.4,0.6,32.6,24.2,82.0,11.1,3.9
2001-06-24,17.8,1.3,31.8,23.7,83.5,22.0,3.8
2001-06-25,20.8,1.4,31.8,23.6,80.2,2.0,4.4
2001-06-26,17.7,1.0,34.1,24.8,79.0,3.2,4.0
2001-06-27,22.0,0.2,34.9,23.0,80.4,5.8,4.5
2001-06-28,13.9,1.4,29.8,24.0,82.6,12.8,3.1
2001-06-29,19.9,1.3,32.1,23.7,80.1,6.6,4.2
2001-06-30,21.2,0.9,32.2,22.7,82.1,7.7,4.3
2001-07-01,14.4,0.5,29.8,23.4,84.2,9.9,3.0
2001-07-02,9.9,0.4,28.2,21.3,84.4,35.8,2.1
2001-07-03,20.3,0.4,33.3,21.3,79.8,10.2,4.0
2001-07-04,15.0,0.1,31.2,22.8,82.4,17.6,3.0
2001-07-05,9.8,1.1,27.9,22.7,87.6,34.4,2.2
2001-07-06,21.0,0.8,32.8,21.8,78.3,3.4,4.3
2001-07-07,19.3,0.8,33.3,23.6,81.1,0.7,4.1
2001-07-08,20.9,0.6,33.2,23.2,80.1,5.1,4.3
2001-07-09,21.0,1.1,32.5,23.3,77.6,9.3,4.4
2001-07-10,19.4,1.0,33.2,24.5,82.5,0.0,4.2
2001-07-11,20.7,1.1,33.8,24.2,80.3,9.7,4.5
2001-07-12,17.9,1.5,31.2,23.9,79.8,4.4,3.9
2001-07-13,21.2,0.8,33.6,22.6,80.7,4.4,4.4
2001-07-14,15.5,0.5,33.3,22.1,81.5,23.7,3.3
2001-07-15,19.2,0.9,31.2,23.6,80.4,11.9,4.0
2001-07-16,19.7,0.8,32.9,23.4,79.4,4.8,4.2
2001-07-17,21.6,1.0,32.9,23.6,79.5,1.1,4.5
2001-07-18,21.5,1.1,34.1,24.5,80.1,0.2,4.7
2001-07-19,23.0,0.7,34.3,23.7,78.0,0.0,4.8
2001-07-20,20.7,1.3,34.1,23.8,78.6,0.1,4.6
2001-07-21,20.1,0.5,34.5,23.4,78.2,0.4,4.2
2001-07-22,13.8,0.8,32.3,23.4,84.5,1.4,3.1
2001-07-23,22.9,0.5,33.5,22.4,79.1,14.4,4.6
2001-07-24,13.4,1.0,29.8,24.0,83.6,2.7,3.0
2001-07-25,22.7,1.9,32.8,23.6,78.3,6.6,4.9
2001-07-26,23.1,0.5,33.8,25.2,76.2,0.0,4.8
2001-07-27,19.7,0.6,33.2,23.7,77.1,6.6,4.1
2001-07-28,19.8,0.6,33.3,23.3,74.5,7.6,4.1
2001-07-29,23.9,0.2,34.2,22.8,75.6,0.0,4.7
2001-07-30,22.6,0.5,34.9,23.2,77.3,3.9,4.7
2001-07-31,16.5,0.6,34.1,24.5,82.4,0.0,3.7
2001-08-01,22.0,0.7,33.8,22.9,79.8,18.3,4.6
2001-08-02,22.4,1.7,32.9,22.7,81.1,0.0,4.8
2001-08-03,23.3,2.1,33.2,23.6,77.1,0.4,5.2
2001-08-04,24.2,2.6,32.9,25.3,75.2,0.0,5.6
2001-08-05,23.5,1.8,33.5,23.0,75.9,0.0,5.2
2001-08-06,21.9,2.0,33.4,23.6,75.7,0.0,5.0
2001-08-07,20.4,1.7,32.6,23.4,75.6,6.0,4.6
2001-08-08,23.2,0.9,33.5,23.0,77.7,0.2,4.8
2001-08-09,23.2,0.7,35.1,24.2,76.4,6.5,5.0
2001-08-10,20.0,1.6,35.5,23.4,77.2,2.7,4.7
2001-08-11,22.0,2.0,34.0,23.2,77.9,1.4,5.0
2001-08-12,24.0,1.7,33.5,23.9,74.5,0.0,5.3
2001-08-13,17.6,2.0,32.2,23.8,83.1,3.6,4.0
2001-08-14,19.0,0.7,34.5,23.4,81.0,15.9,4.2
2001-08-15,23.0,1.2,33.3,25.6,76.6,3.1,5.0
2001-08-16,24.1,2.1,33.3,23.5,76.2,0.5,5.4
2001-08-17,22.3,1.0,35.5,23.5,77.2,0.0,4.9
2001-08-18,23.1,0.9,33.8,24.0,79.1,8.4,4.9
2001-08-19,24.3,1.0,34.2,24.9,76.9,0.3,5.2
2001-08-20,24.8,1.2,35.6,26.1,76.1,0.0,5.6
2001-08-21,20.9,1.7,34.5,25.7,77.0,0.0,4.9
2001-08-22,21.5,1.9,33.6,23.5,77.5,3.6,4.9
2001-08-23,21.1,1.9,33.8,25.4,81.1,0.6,4.8
2001-08-24,23.0,1.7,32.8,23.2,78.4,2.2,5.0
2001-08-25,23.1,2.7,32.9,25.1,79.1,0.1,5.3
2001-08-26,24.8,1.5,34.5,24.8,75.1,0.0,5.6
2001-08-27,24.6,2.3,33.4,24.8,74.6,0.2,5.6
2001-08-28,24.9,2.9,33.6,25.7,74.9,0.9,5.9
2001-08-29,23.7,2.1,33.8,25.0,77.9,0.0,5.4
2001-08-30,24.2,1.7,33.3,25.5,76.1,0.0,5.4
2001-08-31,24.1,2.7,33.0,26.3,74.6,0.2,5.7
2001-09-01,24.1,2.8,33.6,24.8,74.1,0.0,5.7
2001-09-02,24.1,2.1,33.5,24.0,75.4,0.0,5.5
2001-09-03,23.9,2.7,33.7,25.4,75.2,1.3,5.7
2001-09-04,23.0,1.8,34.3,25.5,78.5,0.0,5.3
2001-09-05,23.0,1.2,34.5,24.1,76.0,2.7,5.1
2001-09-06,23.4,1.8,33.8,24.2,76.6,0.3,5.3
2001-09-07,24.7,2.5,33.4,25.0,71.9,1.6,5.8
2001-09-08,24.7,2.0,33.9,23.8,74.2,0.0,5.6
2001-09-09,23.9,1.7,33.9,24.5,76.4,2.2,5.4
2001-09-10,24.2,2.0,34.5,24.6,75.4,0.5,5.6
2001-09-11,24.5,2.4,33.4,25.1,73.3,0.0,5.8
2001-09-12,24.7,2.4,33.6,24.8,73.6,0.0,5.8
2001-09-13,23.6,1.7,34.9,24.0,76.2,3.2,5.4
2001-09-14,22.5,1.3,34.9,23.7,74.9,0.0,5.1
2001-09-15,24.6,1.5,33.7,24.8,74.9,3.1,5.5
2001-09-16,23.8,2.8,33.8,25.3,73.0,0.3,5.8
2001-09-17,23.0,2.1,35.3,25.0,77.2,0.0,5.5
2001-09-18,21.6,1.3,35.1,24.5,77.4,0.0,5.0
2001-09-19,23.3,1.4,34.9,24.0,77.0,0.0,5.3
2001-09-20,18.6,1.8,34.9,25.3,75.1,0.0,4.7
2001-09-21,24.1,1.5,34.9,25.0,74.2,3.5,5.5
2001-09-22,24.7,2.6,34.8,25.4,73.8,0.0,6.0
2001-09-23,25.0,3.0,34.5,25.3,71.7,0.0,6.2
2001-09-24,24.7,2.3,34.5,24.8,71.8,0.0,5.9
2001-09-25,24.9,2.8,34.9,25.4,73.9,0.0,6.1
2001-09-26,22.5,3.2,34.5,24.5,75.1,0.7,5.7
2001-09-27,21.5,3.5,34.2,25.0,76.1,0.0,5.5
2001-09-28,24.0,2.5,34.6,25.2,71.6,0.0,5.9
2001-09-29,24.3,2.8,34.1,24.2,70.6,0.4,6.0
2001-09-30,25.1,2.9,34.5,24.1,72.9,0.0,6.1
2001-10-01,23.9,2.2,35.1,24.5,72.0,0.0,5.8
2001-10-02,24.5,2.0,35.1,24.5,72.0,0.0,5.8
2001-10-03,19.3,2.5,34.1,24.8,74.0,0.0,5.0
2001-10-04,23.8,1.9,34.8,25.0,72.1,0.0,5.7
2001-10-05,22.7,2.9,33.1,24.0,72.0,0.0,5.6
2001-10-06,23.3,3.3,33.6,24.2,74.9,0.3,5.7
2001-10-07,24.1,2.9,34.5,24.9,72.8,0.0,6.0
2001-10-08,24.5,2.6,34.9,24.9,71.7,0.0,6.1
2001-10-09,24.1,2.2,33.9,25.1,70.8,0.0,5.8
2001-10-10,23.4,2.8,34.5,24.8,72.2,0.0,5.9
2001-10-11,23.8,3.1,34.3,24.6,71.1,0.0,6.1
2001-10-12,24.3,2.4,34.4,25.3,71.2,0.0,5.9
2001-10-13,24.3,2.9,34.3,24.1,70.2,0.0,6.1
2001-10-14,24.6,3.0,34.3,25.3,70.5,0.3,6.2
2001-10-15,25.3,2.1,35.8,25.1,69.9,0.0,6.2
2001-10-16,25.4,2.1,35.5,24.9,71.9,1.0,6.1
2001-10-17,24.2,3.1,35.3,25.5,72.0,0.0,6.3
2001-10-18,24.2,1.6,34.0,24.8,73.5,0.1,5.5
2001-10-19,17.6,0.6,33.8,23.4,73.2,9.9,3.9
2001-10-20,13.4,1.0,33.3,23.8,87.2,8.4,3.1
2001-10-21,21.0,1.5,35.3,22.9,82.8,7.8,4.8
2001-10-22,14.5,1.1,31.0,22.8,84.6,20.9,3.2
2001-10-23,26.2,0.9,35.3,24.5,73.2,0.0,5.7
2001-10-24,23.1,2.4,34.6,25.0,74.2,0.0,5.6
2001-10-25,25.0,1.9,34.2,24.6,73.2,0.2,5.7
2001-10-26,24.9,2.4,33.5,25.7,71.9,0.0,5.9
2001-10-27,25.4,2.8,33.7,26.3,72.4,0.0,6.1
2001-10-28,25.4,2.1,33.7,24.2,71.1,0.0,5.8
2001-10-29,19.3,1.8,33.9,24.5,77.9,0.0,4.6
2001-10-30,16.5,0.8,33.2,24.5,80.8,42.0,3.7
2001-10-31,21.6,1.0,34.3,23.8,79.8,8.4,4.7
2001-11-01,17.1,0.5,33.8,24.5,81.6,6.3,3.8
2001-11-02,23.5,1.7,33.9,24.2,76.4,0.0,5.3
2001-11-03,21.9,2.4,34.1,26.5,76.7,4.0,5.3
2001-11-04,25.1,2.3,33.8,26.9,71.8,9.0,6.0
2001-11-05,23.1,1.9,33.9,24.8,77.3,0.0,5.3
2001-11-06,19.8,2.2,32.3,24.8,76.1,5.4,4.7
2001-11-07,24.9,3.0,32.3,23.4,73.2,0.2,5.8
2001-11-08,24.9,1.9,32.8,22.9,73.9,0.7,5.5
2001-11-09,24.5,1.9,33.2,23.8,75.2,0.0,5.4
2001-11-10,24.4,2.4,32.8,24.6,73.6,0.0,5.6
2001-11-11,22.2,2.6,33.9,24.5,75.1,0.6,5.4
2001-11-12,22.7,1.8,33.3,25.0,77.1,0.0,5.1
2001-11-13,18.6,2.5,32.9,25.3,78.6,2.7,4.6
2001-11-14,11.3,1.8,31.9,24.9,79.4,0.0,3.1
2001-11-15,16.5,1.3,32.6,26.7,75.7,0.0,4.0
2001-11-16,23.3,1.6,33.3,23.1,74.6,0.0,5.2
2001-11-17,23.8,2.2,33.3,24.7,73.3,0.0,5.5
2001-11-18,24.6,2.2,33.8,23.6,74.2,0.0,5.6
2001-11-19,23.9,2.2,32.9,24.0,74.3,0.0,5.4
2001-11-20,24.1,2.1,34.1,21.3,72.4,0.0,5.5
2001-11-21,23.0,3.2,33.9,24.6,73.1,0.0,5.8
2001-11-22,25.1,3.2,33.2,24.6,72.4,0.9,6.0
2001-11-23,24.0,2.6,33.2,23.2,73.6,0.0,5.6
2001-11-24,23.1,1.6,35.3,24.0,75.2,0.0,5.3
2001-11-25,21.5,2.1,34.3,25.2,78.6,1.7,5.1
2001-11-26,19.2,1.8,33.8,24.9,78.5,0.0,4.6
2001-11-27,23.3,2.0,34.4,24.6,76.6,0.0,5.4
2001-11-28,24.2,1.2,35.1,23.9,75.3,0.9,5.3
2001-11-29,23.0,2.1,34.9,25.0,76.1,0.4,5.4
2001-11-30,23.4,2.4,33.9,24.6,75.4,0.0,5.5
2001-12-01,18.1,2.3,33.1,24.8,79.1,0.3,4.4
